Code,Area,price_m_2001
E01004376,Waltham Forest 025E,315000.00
E01004377,Waltham Forest 010C,315000.00
E01004378,Waltham Forest 010D,315000.00
E01004379,Waltham Forest 007A,315000.00
E01004380,Waltham Forest 007B,315000.00
E01004381,Waltham Forest 007C,315000.00
E01004382,Waltham Forest 008C,315000.00
E01004383,Waltham Forest 007D,315500.00
E01004384,Waltham Forest 003A,316000.00
E01004385,Waltham Forest 003B,316500.00
E01004386,Waltham Forest 003C,317000.00
E01004387,Waltham Forest 007E,317500.00
E01004388,Waltham Forest 007F,317500.00
E01004389,Waltham Forest 003D,319950.00
E01004390,Waltham Forest 003E,320000.00
E01004391,Waltham Forest 014A,320000.00
E01004392,Waltham Forest 017A,320000.00
E01004393,Waltham Forest 014B,320810.00
E01004394,Waltham Forest 017B,321000.00
E01004395,Waltham Forest 018A,321000.00
E01004396,Waltham Forest 012A,321500.00
E01004397,Waltham Forest 017C,322500.00
E01004398,Waltham Forest 009A,323500.00
E01004399,Waltham Forest 009B,323500.00
E01004400,Waltham Forest 009C,324000.00
E01004401,Waltham Forest 014C,325000.00
E01004402,Waltham Forest 009D,325000.00
E01004403,Waltham Forest 009E,325500.00
E01004404,Waltham Forest 014D,326000.00
E01004405,Waltham Forest 020B,327500.00
E01004406,Waltham Forest 016A,327500.00
E01004407,Waltham Forest 013A,327500.00
E01004408,Waltham Forest 016B,327500.00
E01004409,Waltham Forest 016C,327500.00
E01004410,Waltham Forest 013B,328215.00
E01004411,Waltham Forest 016D,329000.00
E01004412,Waltham Forest 015A,330000.00
E01004413,Waltham Forest 004C,330000.00
E01004414,Waltham Forest 005B,330000.00
E01004415,Waltham Forest 004D,330475.00
E01004416,Waltham Forest 004E,332500.00
E01004417,Waltham Forest 005C,332500.00
E01004418,Waltham Forest 008D,332500.00
E01004419,Waltham Forest 008E,333000.00
E01004420,Waltham Forest 020C,333225.00
E01004421,Waltham Forest 018B,335000.00
E01004422,Waltham Forest 022A,335000.00
E01004423,Waltham Forest 020D,335000.00
E01004424,Waltham Forest 022B,336000.00
E01004425,Waltham Forest 022C,336000.00
E01004426,Waltham Forest 022D,336500.00
E01004427,Waltham Forest 022E,336500.00
E01004428,Waltham Forest 026B,337500.00
E01004429,Waltham Forest 026C,337500.00
E01004430,Waltham Forest 026D,338000.00
E01004432,Waltham Forest 023D,339000.00
E01004434,Waltham Forest 026E,339975.00
E01004435,Waltham Forest 023E,340000.00
E01004436,Waltham Forest 021B,340000.00
E01004437,Waltham Forest 021C,340000.00
E01004438,Waltham Forest 024C,340000.00
E01004439,Waltham Forest 021D,340000.00
E01004440,Waltham Forest 024D,340250.00
E01004441,Waltham Forest 024E,342475.00
E01004442,Waltham Forest 021E,342500.00
E01004443,Waltham Forest 016E,342500.00
E01004444,Waltham Forest 017D,342500.00
E01004445,Waltham Forest 018C,342500.00
E01004446,Waltham Forest 017E,345000.00
E01004447,Waltham Forest 016F,345000.00
E01004448,Waltham Forest 018D,345000.00
E01004449,Waltham Forest 018E,345000.00
E01004450,Waltham Forest 006A,345000.00
E01004451,Waltham Forest 005D,345000.00
E01004452,Waltham Forest 005E,346250.00
E01004453,Waltham Forest 006B,346900.00
E01004454,Waltham Forest 006C,347500.00
E01004455,Waltham Forest 006D,348000.00
E01004456,Waltham Forest 006E,348000.00
E01004457,Waltham Forest 012B,348750.00
E01004458,Waltham Forest 012C,348750.00
E01004459,Waltham Forest 012D,349949.00
E01004460,Waltham Forest 011D,350000.00
E01004461,Waltham Forest 014E,350000.00
E01004462,Waltham Forest 011E,350000.00
E01004463,Waltham Forest 012E,350500.00
E01004464,Waltham Forest 013C,352500.00
E01004465,Waltham Forest 015B,352500.00
E01004466,Waltham Forest 015C,355000.00
E01004467,Waltham Forest 015D,355000.00
E01004468,Waltham Forest 015E,355000.00
E01004469,Waltham Forest 013D,355000.00
E01004470,Waltham Forest 013E,357500.00
E01004471,Waltham Forest 013F,357500.00
E01033153,Waltham Forest 020G,358500.00
E01004472,Wandsworth 021A,360000.00
E01004473,Wandsworth 026A,360000.00
E01004474,Wandsworth 021B,360750.00
E01004475,Wandsworth 026B,363000.00
E01004476,Wandsworth 021C,365000.00
E01004477,Wandsworth 017A,365000.00
E01004478,Wandsworth 017B,365000.00
E01004479,Wandsworth 017C,365000.00
E01004480,Wandsworth 026C,365000.00
E01004481,Wandsworth 029A,365000.00
E01004482,Wandsworth 030A,367250.00
E01004483,Wandsworth 026D,367500.00
E01004484,Wandsworth 026E,367500.00
E01004485,Wandsworth 030B,367750.00
E01004486,Wandsworth 026F,368000.00
E01004487,Wandsworth 030C,369000.00
E01004488,Wandsworth 029B,370000.00
E01004489,Wandsworth 030D,370000.00
E01004490,Wandsworth 031A,370000.00
E01004491,Wandsworth 031B,370000.00
E01004492,Wandsworth 031C,370000.00
E01004493,Wandsworth 019A,370000.00
E01004494,Wandsworth 018A,370000.00
E01004495,Wandsworth 024A,372000.00
E01004496,Wandsworth 024B,372000.00
E01004497,Wandsworth 024C,372475.00
E01004498,Wandsworth 031D,372475.00
E01004499,Wandsworth 020A,372500.00
E01004500,Wandsworth 014A,372500.00
E01004501,Wandsworth 014B,375000.00
E01004502,Wandsworth 020B,375000.00
E01004503,Wandsworth 014C,375000.00
E01004504,Wandsworth 020C,376000.00
E01004505,Wandsworth 014D,377500.00
E01004506,Wandsworth 011A,377500.00
E01004507,Wandsworth 014E,377500.00
E01004508,Wandsworth 012A,378000.00
E01004509,Wandsworth 010A,380000.00
E01004510,Wandsworth 012B,380000.00
E01004511,Wandsworth 010B,382500.00
E01004512,Wandsworth 019B,382500.00
E01004513,Wandsworth 018B,384512.50
E01004514,Wandsworth 012C,385000.00
E01004515,Wandsworth 012D,385000.00
E01004516,Wandsworth 036A,385000.00
E01004517,Wandsworth 037A,385000.00
E01004518,Wandsworth 036B,385000.00
E01004519,Wandsworth 036C,385475.00
E01004520,Wandsworth 036D,386250.00
E01004521,Wandsworth 037B,386256.00
E01004522,Wandsworth 037C,387500.00
E01004523,Wandsworth 036E,387500.00
E01004524,Wandsworth 037D,390000.00
E01004525,Wandsworth 035A,390000.00
E01004526,Wandsworth 035B,392000.00
E01004527,Wandsworth 035C,393500.00
E01004528,Wandsworth 035D,395000.00
E01004529,Wandsworth 035E,395050.00
E01004530,Wandsworth 035F,396000.00
E01004531,Wandsworth 033A,396500.00
E01004532,Wandsworth 032A,397500.00
E01004533,Wandsworth 033B,397500.00
E01004534,Wandsworth 008A,398000.00
E01004535,Wandsworth 007A,398975.00
E01004536,Wandsworth 008B,399000.00
E01004537,Wandsworth 007B,399950.00
E01004538,Wandsworth 007C,400000.00
E01004539,Wandsworth 003A,400000.00
E01004540,Wandsworth 003B,401750.00
E01004541,Wandsworth 007D,402500.00
E01004542,Wandsworth 021D,405000.00
E01004543,Wandsworth 027A,405000.00
E01004544,Wandsworth 021E,405000.00
E01004545,Wandsworth 027B,405000.00
E01004546,Wandsworth 027C,405000.00
E01004547,Wandsworth 029C,406500.00
E01004548,Wandsworth 029D,407500.00
E01004549,Wandsworth 027D,407500.00
E01004550,Wandsworth 017D,410000.00
E01004551,Wandsworth 012E,410000.00
E01004552,Wandsworth 008C,410000.00
E01004553,Wandsworth 015A,411000.00
E01004554,Wandsworth 009A,412500.00
E01004555,Wandsworth 017E,416250.00
E01004556,Wandsworth 009B,420000.00
E01004557,Wandsworth 015B,420000.00
E01004558,Wandsworth 015C,422500.00
E01004559,Wandsworth 015D,425000.00
E01004560,Wandsworth 001A,425000.00
E01004562,Wandsworth 002B,425000.00
E01004563,Wandsworth 002C,425000.00
E01004564,Wandsworth 002D,425000.00
E01004565,Wandsworth 005A,430000.00
E01004566,Wandsworth 001B,430000.00
E01004567,Wandsworth 002E,430000.00
E01004568,Wandsworth 013A,433750.00
E01004569,Wandsworth 023A,435000.00
E01004570,Wandsworth 023B,435249.50
E01004571,Wandsworth 023C,437500.00
E01004572,Wandsworth 016A,437500.00
E01004573,Wandsworth 023D,439875.00
E01004574,Wandsworth 013B,440000.00
E01004575,Wandsworth 013C,443750.00
E01004576,Wandsworth 013D,445000.00
E01004577,Wandsworth 003C,445000.00
E01004579,Wandsworth 004B,445000.00
E01004580,Wandsworth 004C,445000.00
E01004581,Wandsworth 004D,446000.00
E01004582,Wandsworth 001C,450000.00
E01004583,Wandsworth 001D,450000.00
E01004584,Wandsworth 003D,450000.00
E01004585,Wandsworth 008D,450000.00
E01004586,Wandsworth 009C,455000.00
E01004587,Wandsworth 009D,457000.00
E01004588,Wandsworth 008E,460000.00
E01004589,Wandsworth 009E,460000.00
E01004590,Wandsworth 005B,460000.00
E01004591,Wandsworth 005C,465000.00
E01004592,Wandsworth 005D,465000.00
E01004593,Wandsworth 025A,467000.00
E01004594,Wandsworth 020D,467500.00
E01004595,Wandsworth 025B,470000.00
E01004596,Wandsworth 020E,470500.00
E01004597,Wandsworth 025C,472500.00
E01004598,Wandsworth 025D,475000.00
E01004599,Wandsworth 025E,475000.00
E01004600,Wandsworth 018C,475550.50
E01004601,Wandsworth 018D,477000.00
E01004602,Wandsworth 010C,477475.00
E01004604,Wandsworth 006A,480000.00
E01004605,Wandsworth 006B,480000.00
E01004606,Wandsworth 006C,484000.00
E01004607,Wandsworth 006D,485000.00
E01004608,Wandsworth 006E,490000.00
E01004609,Wandsworth 010E,490000.00
E01004610,Wandsworth 033C,492392.00
E01004611,Wandsworth 032B,492500.00
E01004612,Wandsworth 032C,492500.00
E01004613,Wandsworth 033D,498250.00
E01004614,Wandsworth 034A,499000.00
E01004615,Wandsworth 034B,499950.00
E01004616,Wandsworth 034C,499975.00
E01004617,Wandsworth 034D,500000.00
E01004618,Wandsworth 032D,500208.00
E01004619,Wandsworth 015E,522000.00
E01004620,Wandsworth 019C,525000.00
E01004621,Wandsworth 019D,525000.00
E01004622,Wandsworth 024D,527500.00
E01004623,Wandsworth 019E,530000.00
E01004624,Wandsworth 024E,534500.00
E01004625,Wandsworth 027E,535000.00
E01004626,Wandsworth 027F,537166.50
E01004627,Wandsworth 019F,540000.00
E01004628,Wandsworth 022A,545000.00
E01004629,Wandsworth 020F,545000.00
E01004630,Wandsworth 022B,550000.00
E01004631,Wandsworth 022C,550000.00
E01004632,Wandsworth 028A,558750.00
E01004633,Wandsworth 022D,562000.00
E01004634,Wandsworth 028B,565000.00
E01004635,Wandsworth 028C,577500.00
E01004636,Wandsworth 028D,582500.00
E01004637,Wandsworth 028E,587500.00
E01004638,Wandsworth 011B,587500.00
E01004639,Wandsworth 011C,592500.00
E01004640,Wandsworth 011D,595000.00
E01004641,Wandsworth 011E,595000.00
E01004642,Wandsworth 016B,597500.00
E01004643,Wandsworth 016C,597750.50
E01004644,Wandsworth 016D,610000.00
E01004645,Wandsworth 016E,612475.00
E01033093,Wandsworth 010F,617500.00
E01033098,Wandsworth 002F,617500.00
E01033099,Wandsworth 004E,635000.00
E01033100,Wandsworth 002G,645000.00
E01033101,Wandsworth 004F,650000.00
E01033132,Wandsworth 002H,650000.00
E01033133,Wandsworth 004G,650000.00
E01033135,Wandsworth 010G,655000.00
E01004646,Westminster 002A,670000.00
E01004647,Westminster 001A,673880.00
E01004648,Westminster 002B,685000.00
E01004649,Westminster 001B,685000.00
E01004650,Westminster 002C,687500.00
E01004651,Westminster 003A,690000.00
E01004652,Westminster 017A,695000.00
E01004653,Westminster 014A,740000.00
E01004654,Westminster 014B,740000.00
E01004656,Westminster 014D,750000.00
E01004657,Westminster 012A,771250.00
E01004658,Westminster 012B,775000.00
E01004659,Westminster 008A,775000.00
E01004660,Westminster 008B,787500.00
E01004661,Westminster 012C,850000.00
E01004662,Westminster 012D,851000.00
E01004663,Westminster 012E,990000.00
E01004665,Westminster 024A,1100000.00
E01004666,Westminster 023B,1187500.00
E01004667,Westminster 023C,1194000.50
E01004668,Westminster 023D,1562500.00
E01004669,Westminster 024B,59000.00
E01004670,Westminster 009A,130000.00
E01004674,Westminster 005A,58000.00
E01004675,Westminster 005B,170000.00
E01004676,Westminster 006A,173000.00
E01004677,Westminster 005C,175000.00
E01004678,Westminster 005D,165000.00
E01004679,Westminster 005E,148975.00
E01004680,Westminster 015A,299000.00
E01004681,Westminster 016A,186725.00
E01004682,Westminster 016B,197475.00
E01004683,Westminster 015B,97500.00
E01004684,Westminster 015C,232500.00
E01004686,Westminster 015E,79999.00
E01004687,Westminster 019A,68000.00
E01004688,Westminster 019B,362000.00
E01004689,Westminster 019C,72000.00
E01004690,Westminster 019D,701500.00
E01004691,Westminster 019E,551250.00
E01004692,Westminster 019F,457500.00
E01004693,Westminster 017B,435000.00
E01004694,Westminster 016C,335000.00
E01004695,Westminster 017C,198000.00
E01004696,Westminster 017D,152500.00
E01004697,Westminster 016D,272500.00
E01004698,Westminster 017E,275000.00
E01004699,Westminster 017F,281000.00
E01004700,Westminster 016E,285000.00
E01004701,Westminster 007A,266000.00
E01004702,Westminster 009E,158000.00
E01004703,Westminster 007B,89500.00
E01004705,Westminster 007D,297500.00
E01004706,Westminster 006B,100000.00
E01004707,Westminster 006C,130000.00
E01004708,Westminster 006D,195000.00
E01004709,Westminster 007E,242475.00
E01004710,Westminster 002D,160000.00
E01004711,Westminster 002E,178250.00
E01004712,Westminster 008C,139500.00
E01004713,Westminster 011A,323000.00
E01004714,Westminster 011B,335000.00
E01004715,Westminster 013A,66000.00
E01004716,Westminster 011C,425000.00
E01004717,Westminster 011D,235000.00
E01004718,Westminster 004A,150000.00
E01004719,Westminster 004B,202000.00
E01004720,Westminster 004C,224250.00
E01004721,Westminster 004D,144950.00
E01004722,Westminster 004E,137500.00
E01004723,Westminster 005F,150500.00
E01004724,Westminster 001C,195000.00
E01004725,Westminster 003B,95000.00
E01004726,Westminster 003C,229000.00
E01004727,Westminster 008D,337500.00
E01004728,Westminster 003D,239000.00
E01004729,Westminster 003E,190000.00
E01004730,Westminster 001D,320000.00
E01004731,Westminster 020A,238750.00
E01004732,Westminster 020B,259200.00
E01004733,Westminster 020C,335000.00
E01004734,Westminster 018A,371500.00
E01004735,Westminster 018B,344000.00
E01004736,Westminster 018C,81000.00
E01004737,Westminster 024C,597500.00
E01004738,Westminster 024D,357500.00
E01004739,Westminster 024E,105000.00
E01004740,Westminster 021A,185000.00
E01004741,Westminster 024F,208250.00
E01004742,Westminster 022A,250000.00
E01004743,Westminster 021B,299184.00
E01004744,Westminster 020D,90000.00
E01004745,Westminster 021C,216500.00
E01004746,Westminster 021D,117500.00
E01004747,Westminster 021E,315000.00
E01004748,Westminster 020E,332500.00
E01004749,Westminster 022B,260000.00
E01004750,Westminster 023E,247500.00
E01004751,Westminster 022C,100750.00
E01004752,Westminster 022D,250000.00
E01004753,Westminster 022E,230000.00
E01004754,Westminster 010A,150000.00
E01004755,Westminster 010B,173000.00
E01004756,Westminster 006E,199950.00
E01004757,Westminster 010C,180000.00
E01004760,Westminster 014E,225000.00
E01004761,Westminster 018D,93500.00
E01004762,Westminster 011E,390000.00
E01004763,Westminster 013B,220000.00
E01004765,Westminster 013D,332500.00
E01032512,Westminster 010F,95000.00
E01032513,Westminster 010G,161000.00
E01033593,Westminster 015F,72000.00
E01033594,Westminster 015G,220000.00
E01033595,Westminster 013E,280000.00
E01033596,Westminster 013F,248999.50
E01033597,Westminster 023F,98500.00
E01033598,Westminster 009F,235000.00
E01033599,Westminster 023G,
E01033600,Westminster 007F,242000.00
E01033601,Westminster 009G,157000.00
E01033602,Westminster 009H,150000.00
E01033603,Westminster 009I,172500.00
E01033604,Westminster 009J,127000.00
E01033605,Westminster 009K,163125.00
E01033606,Westminster 014F,284000.00
E01033607,Westminster 014G,425000.00
E01033608,Westminster 007G,230000.00
